Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2005,5,2,1,649,640,754,752,"DL",1134,"N126DL",65,72,42,2,9,"JAX","ATL",270,5,18,0,,0,0,0,0,0,0
2005,5,2,1,2148,2145,23,6,"DL",2085,"N685DA",335,321,306,17,3,"FLL","LAS",2174,9,20,0,,0,0,0,17,0,0
2005,5,3,2,842,840,1533,1536,"DL",652,"N3753",231,236,216,-3,2,"PSP","ATL",1840,7,8,0,,0,0,0,0,0,0
2005,5,3,2,42,2000,324,2308,"DL",2005,"N6713Y",162,188,145,256,282,"FLL","BOS",1237,7,10,0,,0,256,0,0,0,0
2005,5,4,3,1556,1600,1654,1659,"DL",708,"N306DL",118,119,96,-5,-4,"ATL","ORD",606,8,14,0,,0,0,0,0,0,0
2005,5,4,3,516,520,654,705,"DL",1238,"N919DE",98,105,78,-11,-4,"RSW","ATL",515,7,13,0,,0,0,0,0,0,0
2005,5,5,4,2058,2100,2151,2155,"DL",661,"N985DL",233,235,216,-4,-2,"ATL","TUS",1541,4,13,0,,0,0,0,0,0,0
2005,5,6,5,1541,1540,1700,1714,"DL",608,"N621DL",79,94,69,-14,1,"CVG","BWI",430,1,9,0,,0,0,0,0,0,0
2005,5,6,5,919,921,1010,1008,"DL",1785,"N304DL",111,107,87,2,-2,"ATL","MDW",590,5,19,0,,0,0,0,0,0,0
2005,5,7,6,753,800,1054,1106,"DL",942,"N988DL",121,126,104,-12,-7,"AUS","ATL",813,7,10,0,,0,0,0,0,0,0
2005,5,7,6,1230,1230,1327,1334,"DL",1953,"N232DZ",57,64,39,-7,0,"LGA","DCA",214,4,14,0,,0,0,0,0,0,0
2005,5,8,7,1001,1004,1055,1105,"DL",1632,"N901DL",114,121,86,-10,-3,"ATL","ORD",606,9,19,0,,0,0,0,0,0,0
2005,5,9,1,850,900,1226,1228,"DL",1235,"N903DE",156,148,130,-2,-10,"MSP","ATL",906,7,19,0,,0,0,0,0,0,0
2005,5,10,2,1115,1117,1344,1350,"DL",225,"N840MH",389,393,358,-6,-2,"SLC","HNL",2994,7,24,0,,0,0,0,0,0,0
2005,5,10,2,1047,1047,1234,1239,"DL",1246,"N394DA",107,112,88,-5,0,"CVG","LGA",585,8,11,0,,0,0,0,0,0,0
2005,5,11,3,1221,1225,1412,1424,"DL",341,"N128DL",111,119,88,-12,-4,"FLL","ATL",581,8,15,0,,0,0,0,0,0,0
2005,5,11,3,1843,1846,2029,2032,"DL",879,"N941DL",106,106,79,-3,-3,"ORF","ATL",516,15,12,0,,0,0,0,0,0,0
2005,5,11,3,2155,2142,2346,2339,"DL",954,"N987DL",111,117,91,7,13,"ATL","BUF",712,6,14,0,,0,0,0,0,0,0
2005,5,12,4,1059,1100,1305,1307,"DL",342,"N962DL",126,127,101,-2,-1,"ATL","EWR",745,6,19,0,,0,0,0,0,0,0
2005,5,12,4,826,825,1357,1351,"DL",780,"N171DZ",211,206,184,6,1,"SLC","CVG",1449,7,20,0,,0,0,0,0,0,0
2005,5,12,4,1100,1102,1215,1221,"DL",1005,"N917DL",135,139,115,-6,-2,"ATL","AUS",813,7,13,0,,0,0,0,0,0,0
2005,5,12,4,954,957,1147,1204,"DL",1461,"N127DL",233,247,216,-17,-3,"ATL","SLC",1589,5,12,0,,0,0,0,0,0,0
2005,5,13,5,2129,2132,2313,2320,"DL",437,"N1402A",284,288,253,-7,-3,"ATL","LAX",1946,12,19,0,,0,0,0,0,0,0
2005,5,13,5,1026,1027,1309,1249,"DL",546,"N996DL",163,142,119,20,-1,"ATL","BDL",859,7,37,0,,0,0,0,20,0,0
2005,5,14,6,733,735,939,946,"DL",1699,"N916DE",126,131,111,-7,-2,"MCO","CVG",756,6,9,0,,0,0,0,0,0,0
2005,5,15,7,702,700,816,818,"DL",791,"N126DL",74,78,58,-2,2,"ATL","MCO",403,5,11,0,,0,0,0,0,0,0
2005,5,17,2,859,900,1052,1058,"DL",509,"N3750D",293,298,274,-6,-1,"CVG","SFO",2036,8,11,0,,0,0,0,0,0,0
2005,5,17,2,1046,1050,1536,1528,"DL",679,"N936DL",170,158,143,8,-4,"DEN","CVG",1069,8,19,0,,0,0,0,0,0,0
2005,5,17,2,1241,1245,1332,1338,"DL",1673,"N303DL",51,53,30,-6,-4,"TYS","ATL",152,9,12,0,,0,0,0,0,0,0
2005,5,20,5,1531,1500,1851,1819,"DL",474,"N304DL",140,139,116,32,31,"DFW","CVG",812,5,19,0,,0,0,31,1,0,0
2005,5,20,5,822,825,1405,1351,"DL",780,"N125DL",223,206,179,14,-3,"SLC","CVG",1449,7,37,0,,0,0,0,0,0,0
2005,6,20,1,1402,1410,1707,1723,"UA",404,"N913UA",125,133,111,-16,-8,"GEG","DEN",836,5,9,0,,0,0,0,0,0,0
2005,6,23,4,1310,1315,1516,1539,"UA",427,"N816UA",246,264,225,-23,-5,"BOS","DEN",1754,8,13,0,,0,0,0,0,0,0
2005,6,15,3,1849,1850,2151,2101,"UA",428,"N817UA",182,131,111,50,-1,"DFW","ORD",802,12,59,0,,0,0,0,50,0,0
2005,6,19,7,1337,1336,1458,1503,"UA",441,"N839UA",141,147,129,-5,1,"DEN","SFO",967,3,9,0,,0,0,0,0,0,0
2005,6,21,2,1533,1537,1803,1807,"UA",464,"N381UA",90,90,69,-4,-4,"DEN","OKC",495,3,18,0,,0,0,0,0,0,0
2005,6,4,6,1041,1030,1600,1545,"UA",484,"N434UA",199,195,182,15,11,"DEN","DCA",1476,4,13,0,,0,11,0,4,0,0
2005,6,1,3,2001,2000,2240,2223,"UA",515,"N844UA",279,263,254,17,1,"ORD","SMF",1781,3,22,0,,0,0,0,17,0,0
2005,6,2,4,1053,1100,1509,1424,"UA",558,"N366UA",196,144,136,45,-7,"OAK","DEN",957,51,9,0,,0,0,0,45,0,0
2005,6,18,6,1555,1600,1852,1904,"UA",620,"N408UA",117,124,92,-12,-5,"ORD","DCA",612,4,21,0,,0,0,0,0,0,0
2005,6,26,7,2256,2115,43,2248,"UA",663,"N338UA",167,153,152,115,101,"DEN","PDX",992,3,12,0,,0,0,20,14,0,81
2005,6,21,2,856,900,1205,1210,"UA",674,"N935UA",129,130,106,-5,-4,"ORD","LGA",733,11,12,0,,0,0,0,0,0,0
2005,6,8,3,1945,1930,2214,2200,"UA",703,"N437UA",149,150,122,14,15,"SEA","LAX",954,5,22,0,,0,0,0,0,0,0
2005,6,22,3,707,703,749,748,"UA",721,"N347UA",102,105,86,1,4,"DSM","DEN",589,4,12,0,,0,0,0,0,0,0
2005,6,12,7,,1008,,1118,"UA",829,"000000",,130,,,,"ATL","ORD",606,0,0,1,"A",0,0,0,0,0,0
2005,6,22,3,833,835,936,951,"UA",846,"N910UA",63,76,40,-15,-2,"IAD","LGA",229,5,18,0,,0,0,0,0,0,0
2005,6,27,1,1738,1605,2055,1938,"UA",882,"N584UA",137,153,115,77,93,"ORD","BOS",867,6,16,0,,0,13,0,0,0,64
2005,6,12,7,1136,1140,1748,1710,"UA",920,"N407UA",252,210,187,38,-4,"DEN","IAD",1452,9,56,0,,0,0,0,38,0,0
2005,6,28,2,1400,1400,1701,1713,"UA",1154,"N209UA",121,133,104,-12,0,"LAX","DEN",862,6,11,0,,0,0,0,0,0,0
2005,6,30,4,821,821,913,900,"UA",1155,"N379UA",112,99,96,13,0,"PIT","ORD",412,2,14,0,,0,0,0,0,0,0
2005,6,19,7,1615,1620,1952,2017,"UA",1180,"N402UA",217,237,199,-25,-5,"SJU","IAD",1571,6,12,0,,0,0,0,0,0,0
2005,6,16,4,1842,1840,1902,1912,"UA",1221,"N371UA",80,92,68,-10,2,"OMA","DEN",472,4,8,0,,0,0,0,0,0,0
2005,6,22,3,1839,1840,2207,2159,"UA",1222,"N561UA",148,139,125,8,-1,"SJC","DEN",948,13,10,0,,0,0,0,0,0,0
2005,6,17,5,2007,2005,2249,2253,"UA",1418,"N481UA",102,108,85,-4,2,"LAS","DEN",629,7,10,0,,0,0,0,0,0,0
2005,6,29,3,1658,1649,1833,1838,"UA",1427,"N484UA",155,169,139,-5,9,"MSY","DEN",1062,4,12,0,,0,0,0,0,0,0
2005,6,30,4,949,950,1054,1056,"UA",1437,"N445UA",125,126,110,-2,-1,"DEN","ONT",819,5,10,0,,0,0,0,0,0,0
2005,6,14,2,2001,1915,2123,2041,"UA",1482,"N477UA",82,86,63,42,46,"SFO","LAS",414,6,13,0,,0,0,0,0,0,42
2005,6,16,4,1839,1745,2355,2305,"UA",1496,"N447UA",196,200,180,50,54,"PHX","ORD",1440,5,11,0,,0,9,0,0,0,41
2005,6,18,6,840,650,1159,1022,"UA",1518,"N487UA",139,152,121,97,110,"ORD","MCO",1005,3,15,0,,0,97,0,0,0,0
2005,6,14,2,1302,1255,2052,2043,"UA",1550,"N453UA",290,288,261,9,7,"LAS","IAD",2066,8,21,0,,0,0,0,0,0,0
2005,6,13,1,1431,1433,1631,1651,"UA",1555,"N483UA",120,138,101,-20,-2,"IAD","MCO",758,3,16,0,,0,0,0,0,0,0
2005,6,14,2,2139,2140,2345,2348,"UA",1569,"N452UA",126,128,103,-3,-1,"IAD","MCO",758,5,18,0,,0,0,0,0,0,0
2005,6,21,2,555,600,758,818,"UA",1570,"N491UA",123,138,109,-20,-5,"TPA","IAD",810,5,9,0,,0,0,0,0,0,0
2005,6,21,2,1557,1550,1808,1829,"US",81,"N111UW",311,339,292,-21,7,"PHL","LAX",2401,7,12,0,,0,0,0,0,0,0
2005,6,14,2,2346,2250,38,2352,"US",82,"N169UW",52,62,36,46,56,"PHL","BDL",196,6,10,0,,0,11,0,0,0,35
2005,6,23,4,1520,1515,1633,1639,"US",224,"N592US",73,84,57,-6,5,"MHT","PHL",290,6,10,0,,0,0,0,0,0,0
2005,6,27,1,605,610,838,837,"US",256,"N521AU",93,87,77,1,-5,"IND","CLT",428,5,11,0,,0,0,0,0,0,0
2005,6,26,7,1031,1030,1146,1159,"US",387,"N746UW",75,89,49,-13,1,"PHL","BOS",280,6,20,0,,0,0,0,0,0,0
2005,6,23,4,637,630,802,805,"US",459,"N723UW",85,95,65,-3,7,"PHL","CLT",448,7,13,0,,0,0,0,0,0,0
2005,6,29,3,,1920,,2028,"US",572,"0",,68,,,,"CLT","RIC",256,0,0,1,"C",0,0,0,0,0,0
2005,6,25,6,1609,1540,1731,1715,"US",802,"N376US",82,95,70,16,29,"PIT","BOS",496,5,7,0,,0,16,0,0,0,0
2005,6,23,4,1522,1310,1643,1447,"US",863,"N608AU",81,97,58,116,132,"PHL","CLT",448,5,18,0,,0,116,0,0,0,0
2005,6,9,4,1025,1030,1140,1152,"US",933,"N757UW",75,82,61,-12,-5,"BOS","PHL",280,3,11,0,,0,0,0,0,0,0
2005,6,16,4,855,900,1134,1143,"US",1023,"N409US",159,163,130,-9,-5,"PHL","TPA",920,2,27,0,,0,0,0,0,0,0
2005,6,12,7,918,920,1056,1101,"US",1057,"N371US",98,101,84,-5,-2,"CLT","BUF",546,4,10,0,,0,0,0,0,0,0
2005,6,21,2,734,740,944,958,"US",1101,"N519AU",130,138,112,-14,-6,"PHL","JAX",742,3,15,0,,0,0,0,0,0,0
2005,6,27,1,2332,2025,136,2235,"US",1282,"N104UW",124,130,110,181,187,"MCO","PHL",861,4,10,0,,0,9,0,0,0,172
2005,6,25,6,808,800,1002,959,"US",1293,"N397US",114,119,84,3,8,"EWR","CLT",529,4,26,0,,0,0,0,0,0,0
2005,6,19,7,2131,2115,2338,2313,"US",1481,"N611AU",127,118,95,25,16,"CLT","BOS",728,11,21,0,,0,16,0,9,0,0
2005,6,30,4,1547,1550,1922,1936,"US",1606,"N805MD",155,166,138,-14,-3,"DFW","PIT",1068,10,7,0,,0,0,0,0,0,0
2005,6,20,1,1955,1940,2239,2127,"US",1807,"N826MD",164,107,92,72,15,"DCA","ATL",547,24,48,0,,0,3,0,57,0,12
2005,6,12,7,1602,1610,1806,1712,"US",1820,"N812MD",184,122,89,54,-8,"DCA","ORD",612,82,13,0,,0,0,0,54,0,0
2005,6,9,4,1153,1150,1305,1257,"US",1874,"N826MD",72,67,57,8,3,"ROC","DCA",296,6,9,0,,0,0,0,0,0,0
2005,6,3,5,2059,2100,2214,2221,"US",2050,"N730UW",75,81,62,-7,-1,"DCA","BOS",399,3,10,0,,0,0,0,0,0,0
2005,6,7,2,1102,1100,1211,1202,"US",2125,"N725UW",69,62,51,9,2,"BOS","LGA",185,7,11,0,,0,0,0,0,0,0
2005,6,3,5,1655,1700,1811,1807,"US",2180,"N730UW",76,67,47,4,-5,"DCA","LGA",214,6,23,0,,0,0,0,0,0,0
2005,6,1,3,745,745,848,855,"WN",280,"N763",63,70,51,-7,0,"BDL","BWI",283,4,8,0,,0,0,0,0,0,0
2005,6,1,3,1230,1230,1323,1330,"WN",25,"N689SW",53,60,44,-7,0,"DAL","HOU",239,3,6,0,,0,0,0,0,0,0
2005,6,1,3,,2000,,2055,"WN",55,"0",,55,,,,"DAL","HOU",239,0,0,1,"A",0,0,0,0,0,0
2005,6,1,3,1400,1400,1510,1515,"WN",1608,"N618WN",70,75,58,-5,0,"MAF","HOU",441,4,8,0,,0,0,0,0,0,0
2005,6,1,3,1935,1935,2030,2020,"WN",2146,"N797",55,45,34,10,0,"OAK","RNO",180,14,7,0,,0,0,0,0,0,0
2005,6,1,3,2015,2015,2110,2115,"WN",1040,"N506",55,60,47,-5,0,"OKC","MCI",313,3,5,0,,0,0,0,0,0,0
2005,6,1,3,725,725,827,830,"WN",1678,"N322",122,125,100,-3,0,"SLC","SEA",689,7,15,0,,0,0,0,0,0,0
2005,6,2,4,1335,1330,1550,1550,"WN",920,"N395SW",135,140,120,0,5,"GEG","LAS",806,5,10,0,,0,0,0,0,0,0
2005,6,2,4,615,615,710,710,"WN",1636,"N525",55,55,45,0,0,"HOU","DAL",239,3,7,0,,0,0,0,0,0,0
2005,6,2,4,535,535,949,1005,"WN",1871,"N455",134,150,120,-16,0,"PHX","HOU",1020,4,10,0,,0,0,0,0,0,0
2005,6,2,4,855,855,1000,1000,"WN",842,"N712SW",65,65,47,0,0,"SNA","LAS",226,5,13,0,,0,0,0,0,0,0
2005,6,3,5,1200,1120,1305,1225,"WN",996,"N528",65,65,45,40,40,"LAS","SAN",258,1,19,0,,0,0,0,7,0,33
2005,6,3,5,1040,1040,1322,1335,"WN",916,"N430",102,115,90,-13,0,"MDW","RDU",632,2,10,0,,0,0,0,0,0,0
2005,6,4,6,900,900,952,1000,"WN",1671,"N360",52,60,46,-8,0,"LAS","BUR",223,1,5,0,,0,0,0,0,0,0
2005,6,4,6,1755,1635,1934,1825,"WN",821,"N752",219,230,198,69,80,"MDW","PHX",1444,4,17,0,,0,0,0,0,0,69
2005,6,4,6,945,935,1043,1035,"WN",458,"N319",58,60,44,8,10,"STL","MDW",251,4,10,0,,0,0,0,0,0,0
2005,6,5,7,1437,1430,1534,1530,"WN",33,"N504",57,60,44,4,7,"DAL","HOU",239,6,7,0,,0,0,0,0,0,0
2005,6,5,7,1535,1535,1635,1635,"WN",43,"N527",60,60,50,0,0,"LIT","DAL",296,2,8,0,,0,0,0,0,0,0
2005,6,5,7,1517,1515,1859,1700,"WN",1758,"N352",222,105,89,119,2,"MDW","BHM",570,5,128,0,,0,0,0,119,0,0
2005,6,5,7,1620,1610,1725,1725,"WN",646,"N322",65,75,50,0,10,"PVD","BWI",328,5,10,0,,0,0,0,0,0,0
2005,6,5,7,1412,1350,1423,1405,"WN",1176,"N514",71,75,60,18,22,"SLC","LAS",368,3,8,0,,0,0,0,0,0,18
2005,6,6,1,1840,1840,1933,1935,"WN",2107,"N679",53,55,43,-2,0,"SAT","DAL",248,2,8,0,,0,0,0,0,0,0
2005,6,6,1,640,640,830,845,"WN",2407,"N364",110,125,98,-15,0,"SEA","SJC",697,2,10,0,,0,0,0,0,0,0
2005,6,6,1,1325,1310,1420,1420,"WN",593,"N616SW",55,70,36,0,15,"SJC","LAX",308,4,15,0,,0,0,0,0,0,0
2005,6,7,2,735,735,938,945,"WN",725,"N361",123,130,110,-7,0,"MCO","BWI",787,3,10,0,,0,0,0,0,0,0
2005,6,7,2,805,805,1007,1010,"WN",1340,"N334",62,65,50,-3,0,"MDW","CLE",307,2,10,0,,0,0,0,0,0,0
2005,6,7,2,625,625,737,740,"WN",757,"N799",72,75,60,-3,0,"PHX","SNA",338,2,10,0,,0,0,0,0,0,0
2005,6,7,2,1240,1220,1847,1810,"WN",1060,"N785",247,230,225,37,20,"SAN","MDW",1728,7,15,0,,0,8,0,17,0,12
2005,6,8,3,1813,1805,1917,1910,"WN",783,"N683",64,65,53,7,8,"AUS","LBB",341,3,8,0,,0,0,0,0,0,0
2005,6,8,3,1630,1630,1723,1725,"WN",42,"N656SW",53,55,43,-2,0,"HOU","DAL",239,2,8,0,,0,0,0,0,0,0
2005,6,8,3,2110,2100,2223,2210,"WN",250,"N497",73,70,60,13,10,"LAX","OAK",337,6,7,0,,0,0,0,0,0,0
2005,6,9,4,850,850,853,905,"WN",2262,"N621SW",63,75,48,-12,0,"CLE","MDW",307,5,10,0,,0,0,0,0,0,0
2005,6,9,4,1000,1000,1051,1050,"WN",305,"N756",51,50,42,1,0,"HOU","SAT",192,3,6,0,,0,0,0,0,0,0
2005,6,9,4,1400,1400,1507,1510,"WN",1868,"N777",67,70,52,-3,0,"OAK","LAX",337,7,8,0,,0,0,0,0,0,0
2005,6,10,5,1035,1035,1216,1210,"WN",2738,"N754",221,215,202,6,0,"MDW","PHX",1444,6,13,0,,0,0,0,0,0,0
2005,6,10,5,920,920,1013,1015,"WN",1130,"N633SW",53,55,41,-2,0,"RNO","SJC",188,4,8,0,,0,0,0,0,0,0
2005,6,10,5,1950,1830,2232,2120,"WN",802,"N780",162,170,145,72,80,"TPA","PVD",1137,7,10,0,,0,0,0,0,0,72
2005,6,11,6,1440,1320,1957,1900,"WN",881,"N723",197,220,180,57,80,"LAS","MDW",1521,7,10,0,,0,0,0,55,0,2
2005,6,12,7,1255,1230,1352,1325,"WN",2731,"N330SW",57,55,46,27,25,"ONT","LAS",197,5,6,0,,0,0,0,26,0,1
2005,6,13,1,1655,1655,1750,1800,"WN",802,"N789",55,65,40,-10,0,"FLL","TPA",197,5,10,0,,0,0,0,0,0,0
2005,6,13,1,2150,2150,2300,2300,"WN",1933,"N762",70,70,57,0,0,"LAS","RNO",345,4,9,0,,0,0,0,0,0,0
2005,6,13,1,900,900,1123,1130,"WN",2155,"N476",263,270,235,-7,0,"MDW","OAK",1844,13,15,0,,0,0,0,0,0,0
2005,6,13,1,929,920,1137,1150,"WN",733,"N449",248,270,237,-13,9,"MDW","SJC",1838,3,8,0,,0,0,0,0,0,0
2005,6,14,2,1950,1930,105,55,"WN",689,"N742",195,205,167,10,20,"LAS","MDW",1521,5,23,0,,0,0,0,0,0,0
2005,6,14,2,1450,1445,1544,1545,"WN",2757,"N348",54,60,43,-1,5,"LAX","LAS",236,4,7,0,,0,0,0,0,0,0
2005,6,14,2,615,615,857,900,"WN",1332,"N495",102,105,90,-3,0,"MDW","BWI",611,2,10,0,,0,0,0,0,0,0
2005,6,14,2,1550,1530,1658,1645,"WN",1311,"N753",68,75,55,13,20,"OAK","LAX",337,5,8,0,,0,0,0,0,0,0
2005,6,14,2,625,625,722,725,"WN",1787,"N406",57,60,48,-3,0,"OKC","MCI",313,4,5,0,,0,0,0,0,0,0
2005,6,14,2,1540,1540,1630,1635,"WN",401,"N519",50,55,42,-5,0,"SAT","DAL",248,3,5,0,,0,0,0,0,0,0
2005,6,14,2,1035,1025,1155,1145,"WN",1803,"N206",80,80,70,10,10,"SNA","SMF",404,5,5,0,,0,0,0,0,0,0
2005,6,15,3,1540,1530,1552,1535,"WN",2664,"N503",72,65,49,17,10,"DTW","MDW",229,3,20,0,,0,8,0,7,0,2
2005,6,15,3,2010,2010,2118,2120,"WN",1229,"N768",68,70,58,-2,0,"ONT","SMF",389,3,7,0,,0,0,0,0,0,0
2005,6,16,4,1525,1525,1850,1905,"WN",2115,"N456",145,160,133,-15,0,"ABQ","MDW",1121,3,9,0,,0,0,0,0,0,0
2005,6,16,4,1950,1950,2158,2150,"WN",217,"N458",308,300,297,8,0,"BWI","LAS",2106,3,8,0,,0,0,0,0,0,0
2005,6,16,4,825,825,913,915,"WN",319,"N309SW",48,50,35,-2,0,"LAS","ONT",197,3,10,0,,0,0,0,0,0,0
2005,6,16,4,2005,2000,2115,2110,"WN",1122,"N740",70,70,58,5,5,"LAX","OAK",337,5,7,0,,0,0,0,0,0,0
2005,6,16,4,940,935,1140,1200,"WN",2612,"N408",240,265,230,-20,5,"MDW","SEA",1733,2,8,0,,0,0,0,0,0,0
2005,6,17,5,1723,1715,1838,1825,"WN",1908,"N657SW",75,70,65,13,8,"ONT","SMF",389,3,7,0,,0,0,0,0,0,0
2005,6,17,5,1145,1145,1253,1245,"WN",2552,"N755",68,60,50,8,0,"PHX","LAS",256,8,10,0,,0,0,0,0,0,0
2005,6,18,6,1400,1400,1520,1525,"WN",1134,"N317SW",140,145,132,-5,0,"MCO","STL",880,3,5,0,,0,0,0,0,0,0
2005,6,18,6,1455,1455,1605,1615,"WN",239,"N771",70,80,60,-10,0,"PHX","BUR",369,3,7,0,,0,0,0,0,0,0
2005,6,19,7,1140,1140,1325,1330,"WN",2493,"N624SW",105,110,92,-5,0,"JAX","BWI",663,3,10,0,,0,0,0,0,0,0
2005,6,19,7,1558,1500,1705,1610,"WN",1777,"N660SW",67,70,50,55,58,"LAX","OAK",337,5,12,0,,0,0,0,0,0,55
2005,6,19,7,930,930,1458,1510,"WN",575,"N436",208,220,195,-12,0,"SAN","MSY",1599,3,10,0,,0,0,0,0,0,0
2005,6,21,2,2020,2015,2115,2115,"WN",52,"N611SW",55,60,48,0,5,"DAL","MAF",319,2,5,0,,0,0,0,0,0,0
2005,6,21,2,1120,1120,1217,1220,"WN",929,"N384SW",57,60,46,-3,0,"MCI","OKC",313,3,8,0,,0,0,0,0,0,0
2005,6,21,2,1700,1700,1805,1815,"WN",1092,"N402",65,75,50,-10,0,"SAN","SJC",417,5,10,0,,0,0,0,0,0,0
2005,6,22,3,1725,1725,1831,1835,"WN",1891,"N641SW",66,70,58,-4,0,"LAX","RNO",390,3,5,0,,0,0,0,0,0,0
2005,6,22,3,1855,1855,2115,2145,"WN",974,"N743",80,110,67,-30,0,"MDW","BUF",468,3,10,0,,0,0,0,0,0,0
2005,6,22,3,1000,1000,1231,1240,"WN",1732,"N367",91,100,82,-9,0,"MSY","MCO",550,4,5,0,,0,0,0,0,0,0
2005,6,22,3,1725,1725,1842,1845,"WN",590,"N352",77,80,61,-3,0,"OMA","MDW",423,4,12,0,,0,0,0,0,0,0
2005,6,23,4,1205,1205,1315,1315,"WN",2434,"N405",70,70,45,0,0,"LAS","SAN",258,3,22,0,,0,0,0,0,0,0
2005,6,23,4,1500,1500,1603,1610,"WN",1777,"N363",63,70,52,-7,0,"LAX","OAK",337,3,8,0,,0,0,0,0,0,0
2005,6,23,4,1050,1050,1215,1225,"WN",2956,"N352",145,155,130,-10,0,"MCO","MDW",989,5,10,0,,0,0,0,0,0,0
2005,6,23,4,1025,1025,1116,1120,"WN",2925,"N506",51,55,43,-4,0,"ONT","LAS",197,3,5,0,,0,0,0,0,0,0
2005,6,24,5,1025,1025,1313,1325,"WN",518,"N781",168,180,159,-12,0,"ISP","FLL",1093,3,6,0,,0,0,0,0,0,0
2005,6,24,5,635,630,1152,1200,"WN",899,"N442",197,210,185,-8,5,"LAS","MDW",1521,2,10,0,,0,0,0,0,0,0
2005,6,24,5,1630,1630,1811,1800,"WN",388,"N619SW",101,90,82,11,0,"SDF","BWI",495,3,16,0,,0,0,0,0,0,0
2005,6,25,6,1119,1055,1256,1255,"WN",943,"N729SW",277,300,269,1,24,"BWI","LAS",2106,2,6,0,,0,0,0,0,0,0
2005,6,25,6,1750,1725,1903,1835,"WN",1891,"N638SW",73,70,62,28,25,"LAX","RNO",390,2,9,0,,0,0,0,3,0,25
2005,6,26,7,810,810,1008,1010,"WN",2233,"N515",118,120,110,-2,0,"AUS","BNA",756,3,5,0,,0,0,0,0,0,0
2005,6,26,7,1145,1145,1235,1245,"WN",2552,"N720",50,60,40,-10,0,"PHX","LAS",256,5,5,0,,0,0,0,0,0,0
2005,6,26,7,1220,1220,1823,1820,"WN",2947,"N206",243,240,228,3,0,"SJC","MDW",1838,5,10,0,,0,0,0,0,0,0
2005,6,27,1,1245,1245,1550,1545,"WN",1183,"N304SW",185,180,158,5,0,"ALB","MCO",1073,17,10,0,,0,0,0,0,0,0
2005,6,27,1,910,910,1055,1105,"WN",325,"N506",105,115,95,-10,0,"BNA","HOU",670,5,5,0,,0,0,0,0,0,0
2005,6,27,1,945,945,1041,1040,"WN",10,"N384SW",56,55,44,1,0,"DAL","TUL",237,3,9,0,,0,0,0,0,0,0
2005,6,27,1,1005,1005,1147,1155,"WN",1213,"N422",102,110,94,-8,0,"MCO","ORF",655,3,5,0,,0,0,0,0,0,0
2005,6,28,2,800,800,934,920,"WN",857,"N605SW",94,80,62,14,0,"PHX","LAX",370,20,12,0,,0,0,0,0,0,0
2005,6,28,2,855,850,1005,1000,"WN",1803,"N749SW",70,70,58,5,5,"PHX","SNA",338,2,10,0,,0,0,0,0,0,0
2005,6,28,2,1315,1310,1425,1420,"WN",593,"N396SW",70,70,55,5,5,"SJC","LAX",308,5,10,0,,0,0,0,0,0,0
2005,6,28,2,1600,1520,1940,1920,"WN",1536,"N417",160,180,145,20,40,"SLC","MDW",1258,5,10,0,,0,0,0,0,0,20
2005,6,29,3,630,630,850,900,"WN",287,"N788",80,90,73,-10,0,"MSY","TPA",487,4,3,0,,0,0,0,0,0,0
2005,6,29,3,640,640,755,750,"WN",825,"N794",75,70,52,5,0,"SJC","ONT",333,5,18,0,,0,0,0,0,0,0
2005,6,30,4,1710,1450,1741,1525,"WN",2422,"N522",91,95,80,136,140,"CLE","STL",487,3,8,0,,0,13,0,0,0,123
2005,6,30,4,1400,1350,1438,1430,"WN",26,"N360",98,100,84,8,10,"DAL","ABQ",580,4,10,0,,0,0,0,0,0,0
2005,6,30,4,1720,1710,1712,1700,"WN",2105,"N697SW",52,50,40,12,10,"MAF","ELP",246,2,10,0,,0,0,0,0,0,0
2005,6,30,4,1752,1730,1858,1845,"WN",425,"N445",66,75,54,13,22,"OAK","ONT",361,4,8,0,,0,0,0,0,0,0
2005,6,15,3,734,701,1115,1040,"NW",736,"N752NW",161,159,131,35,33,"MSP","JFK",1028,8,22,0,,0,0,0,2,0,33
2005,6,3,5,1418,1420,1545,1559,"NW",804,"N8933E",87,99,77,-14,-2,"MEM","MKE",556,3,7,0,,0,0,0,0,0,0
2005,6,17,5,900,905,1106,1015,"NW",939,"N355NW",126,70,42,51,-5,"MSN","MSP",228,8,76,0,,0,0,0,51,0,0
2005,6,5,7,927,925,1231,1240,"NW",942,"N329NB",124,135,112,-9,2,"MEM","MIA",860,3,9,0,,0,0,0,0,0,0
2005,6,7,2,647,650,1159,1216,"NW",1032,"N329NW",192,206,170,-17,-3,"ONT","MSP",1494,3,19,0,,0,0,0,0,0,0
2005,6,10,5,1212,1212,1245,1249,"NW",1097,"N304NB",33,37,15,-4,0,"DTW","FNT",56,5,13,0,,0,0,0,0,0,0
2005,6,2,4,1706,1704,1820,1814,"NW",1119,"N616NW",74,70,38,6,2,"BUF","DTW",240,9,27,0,,0,0,0,0,0,0
